tsne_1,tsne_2
-24.815004,-5.033989
68.70613,30.492086
-2.7624035,-10.687771
-19.314415,9.549814
-50.859314,16.368391
30.40759,-9.8967495
-23.65335,-10.035613
-58.456192,-0.39891484
28.219774,-4.6311703
-13.070588,-23.185308
61.874535,-2.795716
-37.758934,21.818684
58.035923,-10.586688
-52.73816,22.256575
-72.60298,-4.003207
-57.012306,-2.5586598
-19.812933,-12.291249
47.442776,-20.25585
13.9545555,0.5817485
36.309383,4.08934
30.03439,-2.9036543
-23.313824,-6.299991
80.5028,21.114193
-13.584573,-18.444708
-48.604313,17.954956
30.892204,-7.3853846
-61.990532,-0.26567978
-45.329838,-23.33195
38.23548,-21.022827
-42.11469,-13.26989
-57.716774,15.2419815
-23.83061,-12.109374
38.17235,-13.165246
34.923794,-2.42774
-12.617393,-5.7550764
-11.679858,14.532351
27.123951,11.712336
56.63088,12.909453
38.47083,-20.942894
-47.38165,10.842594
-55.267834,22.454792
-39.18217,7.0342455
22.85304,20.613451
-54.51947,12.837223
10.739107,12.883197
-61.987476,22.594097
61.281185,-12.319545
42.809708,-14.331329
56.97311,3.9633052
-22.486494,-16.26392
52.44138,-21.859047
-10.069304,-11.797261
63.191227,-12.458473
-44.399506,12.333374
-6.4426813,-22.811855
-33.05892,-6.263807
29.164837,-8.412639
-30.251945,-11.922506
5.3397045,3.502353
-53.39193,16.17294
58.23938,19.867298
-56.69325,15.156131
56.33874,14.404549
-41.73527,-10.027633
-14.151106,-12.750318
-50.35089,28.039751
65.693115,31.008207
-15.01201,-9.97102
-47.03242,-17.873861
-17.244719,-8.552378
63.70207,-12.961226
34.177658,-12.263564
61.710762,5.2955003
-18.967104,17.471962
12.685768,0.100171454
35.13405,-21.286427
56.37078,21.256386
22.476727,12.265323
-51.08825,18.495583
15.019164,6.9582653
46.21412,-18.511364
-70.71603,25.881002
43.578373,-19.983734
-7.381865,-15.193551
-60.10432,14.598731
0.45952794,27.205904
27.683353,6.7996354
-54.297543,18.222654
-25.187477,-16.290771
-3.704917,-7.002914
-18.095766,-30.080662
-49.456463,19.195105
-12.197903,-7.031905
-9.253714,14.190571
35.357357,-3.360746
-40.885532,11.602503
-57.1695,10.8949585
-10.359582,-7.11997
-43.437107,-0.1461352
27.62699,-6.0903635
15.191364,6.5981803
0.734247,-14.4771595
78.34639,20.978554
-50.895424,27.686064
30.754147,1.3914138
-2.254404,-15.921937
87.48954,6.8822165
-11.792484,-15.899911
52.65889,-16.275288
29.240547,13.336886
58.04844,22.80861
-8.375121,-13.926423
-50.017235,1.1951239
-62.892715,-5.5478206
-14.759755,-0.45378053
73.15586,27.40861
55.925686,10.889939
-14.715058,26.996756
58.604927,10.2562685
56.528404,16.397282
82.48918,17.102264
4.832585,-4.9313602
59.510624,-3.4796162
-4.5277433,-0.04764672
-3.5664473,-21.16254
-20.04909,17.896063
37.213055,-18.278193
6.6150675,8.888579
61.064873,-13.8133
26.814043,0.47893706
-0.9840201,-7.750082
-19.137665,-10.679203
74.699326,23.771832
54.175007,-19.001837
3.372177,40.104404
-60.101665,0.4939631
-24.180017,-5.651721
58.982937,3.6416383
-61.906742,-0.318866
11.530956,11.475457
70.815605,29.278376
-62.964046,8.53585
36.318996,-19.052256
-17.173044,-6.845127
27.24489,13.529538
-18.451883,-9.150967
22.328293,20.091473
-29.751642,-14.178198
-40.874264,7.725807
51.421394,-8.942864
14.259877,5.413486
62.43609,0.36380246
-55.192062,-16.24869
-72.405365,8.013893
-23.187262,-6.466217
35.250782,-6.991087
60.244804,7.112647
57.443,9.551347
9.865731,3.1166809
45.401314,-19.461311
-37.67824,-7.301805
66.13639,27.192495
24.0191,14.679298
-27.25757,5.8274064
84.2693,11.042157
-37.27196,0.48322818
-28.84279,-1.1479231
37.529312,-16.152445
-53.758156,-33.27084
-31.766222,-24.284286
56.450417,-9.566902
76.37405,24.971392
-37.76636,23.433493
3.1375713,1.9943883
60.53122,-13.681752
57.590492,-14.486962
25.391424,8.518022
20.237291,2.129941
53.16856,-18.586952
-19.325613,-12.894348
-49.031296,7.282721
-30.20564,8.973073
-49.03931,0.42749608
-26.270992,-16.326855
-54.90777,-9.361846
-15.320017,-12.547134
-58.49771,18.883448
-49.409637,14.198253
28.3035,-3.9102676
-69.24236,9.765515
-12.414873,-15.574062
7.2441087,6.584655
-44.006237,-6.462198
38.398922,-20.482763
-25.17025,-11.330987
-1.6346451,-5.4264684
-49.48977,14.7947035
-67.492256,0.15062748
-19.304516,-10.709967
-46.753166,-3.9836853
1.6156094,-7.6509647
-31.38418,14.345225
56.04406,14.048926
67.12563,-10.233193
54.75558,19.749004
-53.25029,-0.032206673
18.039978,-0.11945549
-46.495235,9.59496
-19.861994,-12.320347
58.593784,-17.42481
-18.934391,-12.961584
-68.63262,3.728833
-61.67615,1.6828564
-36.79776,-2.686057
19.204483,12.634691
61.546703,5.6356683
-68.942474,10.9635315
-32.39823,-29.456045
-44.54946,8.955665
-40.30586,3.6087418
-5.796611,-10.046448
-24.970272,-30.79402
88.58962,2.4469035
-47.18336,22.236355
5.011828,-10.835412
9.853701,3.6358676
-32.09974,2.6222925
61.60558,-15.328881
-18.109781,29.969055
30.994896,9.043168
-56.617,26.750494
-53.088245,-17.705069
-61.939434,1.6377542
45.586147,-10.894894
-12.026851,-13.4020405
-52.8783,-0.17099227
25.143436,4.476375
-39.231255,-1.4045109
-34.26587,0.794823
-20.701185,-5.435099
-55.265457,18.880178
40.4036,-18.890331
-15.063087,25.946308
-13.93673,-13.45041
23.175531,9.146407
10.624164,18.934406
-15.7268,28.944296
9.735587,-7.6616344
-25.556328,-4.134145
-45.508244,-25.957392
-16.868917,1.1332457
-83.42016,-2.068143
-31.961346,-11.802528
33.283234,-22.010218
57.54861,12.90078
-12.012976,14.479532
-53.1673,11.791298
90.31265,-2.442964
47.9629,-21.57481
20.71333,9.329039
0.12455784,-11.155429
5.379994,17.04712
34.658512,-13.893663
32.40791,-2.2841263
29.666567,-0.6742897
-49.80717,-17.0569
27.574629,6.7096
-23.667965,-29.848597
-35.26279,-16.935795
46.963436,-25.968588
-58.046154,13.092923
-12.258765,-24.058012
39.32362,-5.9256964
11.283666,5.79206
-22.77795,-44.245327
-29.249212,-16.336124
-6.1676197,-9.734635
-38.916817,-1.4616839
-38.967503,21.020866
-56.02664,9.244295
-63.71304,9.039121
-18.25789,-12.906032
-23.450275,1.7705889
-10.661516,2.6052697
-52.767124,15.052257
-52.179855,9.95245
57.799713,-16.412199
36.131042,8.9459915
-2.6496673,1.4198208
15.145852,18.625835
-49.885746,-6.719416
-18.852991,-24.602102
-42.686604,2.2108638
-25.952084,2.7819653
46.46762,-20.049335
-13.64727,-28.210026
80.68824,19.752731
5.2066174,7.9234877
-35.104977,-0.9676525
30.47739,-6.2033324
-20.809347,-20.830025
-16.977667,1.2246995
26.102571,8.594139
-16.879625,-12.295343
-51.61935,24.245714
-40.577927,-7.137321
61.71044,-17.723585
1.9044561,41.713387
69.77622,28.841112
38.52969,-19.02698
-55.08415,-33.58528
37.606506,-6.742766
-56.11156,5.579953
-13.603059,-14.478857
-3.2115116,-2.2370653
-25.207163,3.7479262
-53.208652,23.330944
-22.753843,4.7678223
86.978714,7.174094
-58.213287,-6.4706526
-64.69631,15.47081
-23.833942,-14.573849
-27.27308,2.1412551
-2.7084413,-7.7028913
-25.657644,-13.853325
-15.763427,-17.25582
3.3471794,9.59684
59.394485,25.622057
87.4854,6.4309874
1.0100863,4.015796
9.794769,5.916826
-13.296692,-6.6464877
37.69029,-8.296241
-38.639206,-16.600117
44.218388,-10.347234
-16.914764,-13.146219
1.788381,-4.1470795
31.860935,-20.003716
32.005646,-0.8746337
-70.62957,9.970425
34.64857,-13.14471
52.123005,-19.533201
49.511086,-18.325163
2.4414122,-0.09682687
6.6800385,-0.9341287
66.9745,28.438606
42.16033,-19.02436
1.5343825,-10.002568
-14.477747,-2.0349398
3.4753487,-2.3102503
2.8301132,18.122463
88.5143,2.8999593
-19.821754,-17.968021
76.1355,24.899647
36.084442,-21.334806
-50.03315,7.716478
-38.228294,8.353218
-21.04932,3.426555
18.99449,7.8534064
-4.9889426,-15.800906
-4.969825,-6.723479
55.2631,-12.415628
48.179703,-21.501736
-25.857706,-10.093347
17.42811,18.494858
-39.190838,7.99834
85.59937,11.207925
-41.047394,4.4034796
-54.76506,-33.608006
-7.1358304,-13.881811
62.53702,-8.687563
51.334137,-22.82859
56.462105,8.769412
-32.807285,34.290462
31.023811,-8.884545
54.958767,-19.476547
1.6280688,-8.957045
1.5817642,-1.2944161
35.867226,-4.94653
-33.271206,-11.111778
68.35668,27.728117
-57.876778,19.979353
-31.158834,-15.731011
-47.68998,-23.969328
26.992592,18.09946
60.45891,-10.0785055
-40.98319,-3.1147172
12.276602,14.622727
25.785004,9.519988
45.000237,-19.523668
55.215263,17.931908
-44.42248,-11.854076
-49.591587,17.545177
27.345135,-12.285076
57.035633,20.0568
-24.684301,-24.80875
58.88233,5.786979
-18.455364,-17.332699
61.40218,-2.902187
-14.648175,-7.909721
6.4709167,-2.7761645
-43.40538,0.26677552
43.057487,-4.1087146
-22.041447,-45.373283
-20.033417,3.9165862
58.119553,22.5866
-32.30217,-1.4970157
-56.244633,6.1898212
-46.307472,-5.2084475
-1.9196268,-4.246212
-1.3927908,5.2938094
-21.878916,-10.428366
30.354649,-1.266747
61.674683,5.04572
-6.271744,-9.937718
20.647219,4.350072
-15.189117,-20.556736
-62.509468,-2.906963
-32.409534,-7.437749
-54.542747,12.977743
63.709957,28.441942
-3.7633727,15.654689
-11.817031,-18.926954
-54.685368,-9.972945
61.9097,25.981836
49.825043,-21.488255
30.787663,9.197973
27.732443,9.807776
58.36061,18.702322
44.931087,-14.835922
-54.529476,24.349651
-19.34026,-19.161556
-1.1256783,-10.072251
-36.519905,-6.738607
-83.502426,-2.1911912
12.838941,25.075315
-34.182793,11.831602
-15.268238,-25.371563
31.124212,-2.1629252
59.98343,1.1859505
-22.993422,-17.414566
-61.28188,4.8127027
11.369225,-7.1991835
-66.09515,15.990643
-51.638737,24.791601
89.68747,-0.60904866
-42.541836,6.863447
-50.036705,-2.0317366
4.244755,6.0710797
-58.49568,12.402044
32.474735,-10.870177
6.5903234,5.2816916
-64.65287,15.255981
-38.197433,20.417734
-17.371485,30.09687
24.337862,15.345909
-63.257885,-6.6667576
53.925686,-18.812761
-43.20459,-23.632326
3.1089747,4.3235874
38.292183,-19.68177
-34.836884,-7.6279383
-28.985266,-2.3594291
-48.260986,2.5129848
54.914734,22.862463
-22.165998,-20.484108
64.52235,-5.7373104
90.177505,-2.3735688
-21.271172,-22.62557
7.9034405,24.099823
-1.4031535,1.3967886
36.61675,-4.271708
-10.771476,-23.881313
-35.515724,-11.278087
-58.57364,12.2246895
-63.70185,12.940354
56.29054,5.0275183
82.3634,13.798373
62.467285,-1.5961391
13.45859,8.400228
36.83396,-17.812395
63.164185,28.746069
-53.174747,-10.642881
68.29938,26.753979
61.240356,27.159533
-58.726063,18.992329
-43.12222,-13.275349
-34.846592,-3.181172
-9.59324,-5.5163317
-30.879045,-3.4521902
-22.829466,-16.398808
-22.07536,-11.024117
33.019825,-16.854168
-22.710304,-12.195654
-58.280975,19.82547
66.20991,27.432314
-1.5209913,28.4003
31.532362,-5.510995
-43.863888,-17.481968
54.34611,-16.52237
-14.237535,-10.605306
3.9390519,11.465783
19.43524,5.302483
4.699346,-15.46688
34.461132,6.05845
-24.820004,-30.108269
-1.922618,-7.7227674
74.2614,26.877201
47.38347,-19.287592
37.383556,-23.285769
22.82142,7.9118176
12.302698,16.693865
29.95617,3.1949847
-48.84384,-6.9063754
2.798411,3.443009
-20.337435,-15.215712
9.861757,-3.9502919
-3.7277012,-14.262215
10.920282,11.99059
-61.146988,-0.633505
24.203945,1.6186968
48.1363,-16.274824
32.329338,-15.030836
-41.613377,-8.17844
-41.04799,21.714146
58.335598,16.282694
-62.834606,-4.1205854
-60.850624,18.484205
-3.8657367,-15.35241
-83.71886,-2.0545309
-40.884495,-0.3039742
31.068974,7.159994
-4.352677,-26.978508
-46.52208,5.110552
-3.8966875,-21.259624
58.587982,26.6617
1.5513666,7.1579084
-8.19483,-21.13692
74.65536,23.791283
15.24425,10.544196
-60.95578,-6.5262036
-22.784779,-45.003536
-30.49732,16.06009
-54.812237,9.958041
53.969604,8.420776
-53.500507,22.764574
-25.477564,-17.833324
-12.13692,-2.8060467
6.3356833,6.7450213
81.14584,18.627748
63.76458,26.968195
61.3678,-3.5099177
50.272892,-11.831869
-18.960854,-17.393627
21.346733,9.95736
36.538944,-17.494493
57.65294,14.823739
-62.17159,4.788967
-4.932861,5.0153666
-2.7234387,-25.963045
-58.54752,19.093075
59.93934,27.286697
67.70035,30.115828
28.243668,4.945136
8.923661,-2.111727
69.71736,27.951572
6.528768,-13.751521
57.94813,10.158926
80.27299,18.691788
58.058468,26.174479
6.2723403,5.063476
43.754227,-22.40807
67.317955,27.715885
55.943417,25.195784
79.22589,23.607521
62.964027,-3.566156
38.296715,-22.516142
-4.277223,-26.859722
46.590034,-25.389929
15.490786,9.0705805
59.48303,-15.978053
74.07594,25.7331
39.79515,-19.169016
-45.897636,3.2836094
-41.636208,-22.277735
-36.44064,-11.810206
24.15836,13.082034
31.102352,-7.587016
-12.38463,0.24708895
-23.936026,-16.83579
-1.5946237,28.438288
-3.253005,-4.593645
18.755592,-1.3808403
-21.535526,-22.609385
-39.773895,0.35965055
-53.48742,-14.560635
-59.306973,-2.7008786
57.066086,-19.387085
-20.15123,-9.422221
-45.964535,-5.0657825
-60.19945,-1.5966133
60.166683,7.087475
-66.462944,10.682718
-51.51486,-1.3136793
-9.554463,-9.718844
-31.522158,16.510593
-66.961685,14.7385235
-43.791206,-25.612228
-61.88022,21.998972
-21.55706,-17.847065
-22.055353,-1.498486
85.81627,11.1495495
-42.574844,-3.8738728
-29.626146,9.531236
15.209924,0.482658
21.410488,6.558729
-33.348366,-3.2014847
58.655533,14.903067
20.793175,-0.40096202
27.874407,19.523249
24.901222,-5.4763646
22.753452,6.5690594
57.814777,22.319363
82.59288,15.0498
-58.451576,-9.469909
-56.856834,26.923168
5.3115096,-0.72997254
-12.123413,-17.27841
9.45961,17.338455
31.088932,-2.7070057
-4.25275,5.0756183
-60.648254,-1.766963
8.292672,6.105454
59.83015,-4.9656386
-36.051983,-18.126581
-45.19512,6.911146
-31.503262,17.22851
2.53652,40.546703
-51.23301,27.692133
31.896736,-4.3375196
-27.29409,5.988427
-1.7050912,-4.7624984
1.3608016,-6.679022
30.488634,-16.934185
60.80483,25.197525
-27.839743,4.760811
-23.714735,-45.177242
-43.956852,-12.395597
54.428696,9.47511
-58.759056,1.7245835
82.70244,14.092126
33.28298,-19.065231
-19.281048,-23.979635
60.265366,24.131575
51.04642,-20.194061
30.133347,9.332215
6.027822,-1.0244968
88.4911,1.8764521
-13.986099,-13.84309
-10.29747,3.957314
-0.8825949,3.3591423
-56.507465,13.367288
-7.1206226,-8.431143
-17.849646,-19.23557
37.69964,-7.222705
-20.140127,-12.047636
47.22609,-23.6861
22.475962,12.732867
-11.194032,-25.058619
-51.18458,21.716942
10.667047,3.1198535
-29.361113,15.125037
36.450237,-20.759748
-8.83194,6.312242
62.98041,-7.386364
-22.302748,-18.048122
77.127045,21.722439
-23.953356,-24.259592
-26.552172,-9.493758
54.99354,-13.769469
57.371357,16.746513
-41.098587,7.1921744
83.641624,15.583238
-24.27742,-21.414349
33.87167,-17.719543
40.528152,-18.032892
29.4398,3.3224897
56.001297,11.830073
-21.748959,-12.173947
30.465862,-4.0715704
-63.239094,-0.3220698
12.352931,-3.5379362
-63.291557,7.5793414
-64.055725,17.475033
57.434986,9.083988
9.745764,6.5766373
-40.01836,4.0657024
-60.23235,-5.2009
-11.320827,-18.929274
3.5644782,8.145712
-2.6227167,16.533043
82.933044,15.3333645
69.990166,26.13027
-28.189081,-8.837361
-56.44492,16.606205
-9.889204,-10.96529
26.804949,9.659156
34.151398,-19.565416
89.8325,-0.9896358
-57.617386,12.896169
39.448467,-17.898153
62.37312,-11.274065
-63.023037,-0.26116922
-15.964615,-8.734435
-35.612217,-1.7030218
-54.340385,21.189724
5.9869475,3.4208941
86.50757,8.0841875
42.079475,-19.432789
5.186547,11.341468
24.308289,8.147894
56.195793,-12.43755
-54.95388,5.0400324
-46.538025,6.2244096
36.281506,-4.428378
48.096355,-16.568533
20.576967,11.217942
12.899518,4.337717
50.703735,-21.77174
46.92177,-19.872274
-49.406803,16.010939
62.734634,-13.279124
-56.85302,19.379547
52.14423,-20.415672
60.868538,10.928794
-29.353712,-20.432302
38.364536,-16.511726
-26.47708,-13.083532
15.508202,16.825525
-15.056448,-25.039455
-16.146582,29.208712
-21.846891,-14.428316
-53.343704,-10.305717
64.66622,-13.076416
68.1937,29.150637
-46.852642,9.796949
-54.45835,6.5306997
-8.779317,10.423375
-28.050692,2.3943927
-6.974837,-0.46527985
4.9820943,1.8447251
-51.385895,25.014153
16.117386,15.152905
71.53058,28.065784
-23.406199,-10.42084
-61.71674,-4.724998
3.0212414,41.364132
-36.207935,-17.416721
86.59366,7.270783
-63.382053,11.215341
63.28811,4.1981106
47.698177,-26.10861
-37.113873,3.8905609
-37.14601,-0.05533772
-29.27727,-16.171402
-2.529199,-21.736574
63.34012,-1.133463
-51.777054,-14.776975
7.1916256,19.831015
90.34427,-2.0579762
-32.78577,6.313084
59.45787,-9.040319
-2.5261648,6.1241946
-0.31525403,0.75277495
29.662144,-3.9081678
40.741745,-16.842094
-32.62643,-7.1812177
-25.05499,-14.787877
-67.41272,-0.9213979
56.388294,17.252495
-1.0131843,12.03443
62.48558,-13.700009
10.710571,-7.5014815
63.003597,-3.575007
-8.121997,-19.278185
-53.558933,-9.82768
-14.970595,-13.550095
-7.500622,18.56264
57.365936,-13.007901
-61.45016,12.952276
-40.784386,-3.7898998
64.169914,-0.709612
84.60079,14.189579
28.283714,18.977854
-47.565716,-16.730886
-50.622288,12.429365
-36.160877,6.223053
21.718859,-0.5476786
-59.372536,10.31936
-51.625225,9.669087
-53.58713,16.321001
74.58952,23.743517
54.52498,19.8059
45.672825,-21.255384
-15.265814,26.606258
-24.12497,-18.766628
-65.60892,0.63309264
-28.135004,-10.673348
-62.607544,19.014172
33.569378,5.9958067
29.263475,0.59459245
-52.00236,-15.716139
-44.882217,-14.626175
-23.73531,-20.187082
37.813736,-18.107462
-2.8029897,-11.654098
-61.44179,3.3469667
-20.793854,-14.007182
49.507072,-25.816757
32.355568,-0.8850687
-9.445003,3.0295665
-32.89378,34.278233
-46.818016,25.03715
-17.469591,30.089272
-58.16452,22.940779
-11.588845,-16.162716
1.3208765,8.909437
-49.19632,25.645302
-66.60957,15.652707
38.84489,-23.947474
27.950975,-9.877051
74.05184,25.893583
-23.866322,-27.386951
34.402225,-22.801447
-20.46136,18.071226
60.921803,-1.5194817
50.260487,-20.698898
58.724663,-15.075529
0.6093574,-7.9190164
19.024607,-0.9184861
69.69191,29.053366
-24.643362,-31.002392
57.75622,-10.278443
-33.36842,6.20507
81.46507,20.524359
25.447287,-5.1065984
5.255487,1.9465672
-39.96131,-6.2500505
0.37701982,11.141519
-17.384102,16.911043
-0.023064218,-12.51737
-21.23079,-29.56918
77.70233,24.758757
78.647964,21.26947
-44.61233,22.287477
-51.382164,10.297213
5.8381248,-8.445983
0.07578315,27.508224
7.8731995,24.104681
-1.0029087,5.7411532
-23.33337,-19.269518
61.179207,-10.030916
71.01031,25.809206
44.712025,-23.94627
-26.251942,-11.225925
48.38566,-16.143475
-8.68032,10.402604
58.364723,-12.289371
-3.207891,10.921031
35.670628,-18.66655
-1.9518242,2.9066355
57.95411,2.1748462
-45.19564,-26.054132
-4.7804055,-4.0774417
12.115737,11.8776045
6.5323687,2.795283
-9.221269,-7.8722105
57.85872,25.86928
52.98823,-18.477015
-62.33064,-18.976532
-17.698723,-14.36488
-12.030671,-13.070967
-51.316788,23.492855
-17.18946,-19.026524
-46.64731,5.346767
-60.27318,10.87143
3.073872,-0.546208
53.488144,-15.964263
-56.612984,11.452055
-70.75859,25.938993
24.613277,7.045735
-43.30172,-1.7453016
-57.69273,-10.779691
10.819064,6.489453
-36.410873,15.841985
-9.694721,-15.821611
-38.312706,-1.0858037
2.7449193,-3.3008566
-1.7956524,-6.830792
-14.262192,-4.66021
-11.055688,-22.144829
32.450054,-17.84341
-42.156643,2.8925083
-36.90668,-6.131385
61.047848,-2.3599536
23.013344,2.7676737
54.35257,19.451832
45.955845,-22.091463
-28.36922,10.561988
46.335854,-21.572556
-53.274673,13.797596
-51.160305,21.322271
68.78638,27.616732
67.5414,25.453596
-26.889486,-21.023508
33.665134,-10.171699
17.830172,15.589497
20.375536,5.806241
58.49806,-12.207842
27.063784,18.197054
58.455692,-20.624311
60.90557,-7.044865
-62.357883,5.972846
-19.969383,-12.523661
-0.7438361,27.65844
63.111362,32.15562
53.932167,-18.984795
-11.878238,-12.844421
3.0371542,12.091652
-2.9693215,-26.077147
82.41933,14.100713
-63.76865,12.198054
-47.437313,13.6599
-64.26139,-0.40751156
-53.74058,7.5671673
-16.52534,-4.9066467
-31.871796,-24.792784
-44.281147,18.112862
75.85031,23.05224
-32.901154,-15.556198
-51.773796,-2.53781
7.2360635,2.1199765
80.77145,20.413513
-40.505703,15.765254
-12.931098,-9.290408
49.826065,-12.173094
50.38175,-18.29651
36.70601,-0.90086484
-34.812233,5.047546
-70.72684,25.89563
1.8665315,0.83102304
65.51798,-2.7913313
-52.751987,5.42674
-12.855992,-13.066448
4.6007204,40.07823
24.597591,4.198415
27.717264,-15.277106
-60.345486,11.17408
-16.113253,-14.328701
-60.75706,8.972134
11.274418,5.335792
58.42069,-20.812021
59.13014,-0.61958265
-58.29268,18.589035
57.58763,18.40318
-56.579437,2.3571932
58.417736,12.26991
-15.247996,26.63987
-44.93377,-4.486566
-11.333164,-13.895904
-28.4431,-19.239237
-39.542717,-3.5535014
61.820335,-16.658287
-83.42525,-2.1852984
-40.927017,2.1749187
55.489742,20.267021
22.675127,3.0555005
52.829678,-20.089725
-62.251934,-18.914488
-28.438023,-17.890501
-7.175625,-4.240581
52.44691,-22.107735
-62.161514,-7.003942
60.271362,26.671232
-37.101696,-17.375092
12.185356,12.844512
40.296387,-23.763144
-16.19534,-20.202547
33.552696,-26.806705
-14.566862,-16.83117
58.497032,13.903339
36.00425,-8.525712
-36.85541,12.970307
-41.576805,0.83126265
41.167862,-3.178804
83.28053,14.989253
12.902517,2.9366505
60.271183,-18.597904
33.243557,-12.218416
-25.64635,-9.955259
-53.383366,13.907149
-72.40643,9.840675
-69.21792,11.191263
-59.04352,-1.8806758
89.773994,0.4301686
-30.61017,0.6384299
-57.06695,16.950691
-12.605861,0.29558736
86.286575,7.2542257
-11.365378,-16.571268
-22.211273,-1.2950711
-42.790203,19.257277
-57.01886,-1.6904361
32.757893,1.6084701
-50.738388,-9.307012
81.10606,17.4152
15.091226,14.088151
60.32991,29.873209
6.373153,5.421307
-40.24903,-0.9129171
-25.236765,-31.018963
-50.06848,9.130186
-63.338108,-4.596735
-40.795128,-6.37622
-17.651018,29.801567
65.561264,-7.016728
0.39897838,5.129891
-10.856178,-15.901826
-10.402547,4.1030874
-66.17302,9.5533495
-41.264652,-4.858858
-29.162483,-8.42476
-51.05801,9.817176
-66.11896,-3.7892408
-47.042675,-1.445533
-5.6872363,-14.29047
-0.9211556,-18.331802
-51.666584,12.018098
90.88024,-5.4651747
-33.42811,34.694794
-29.887741,17.215021
-44.620277,10.331238
1.4142549,-1.2948711
-12.812436,28.463287
-63.821423,21.908659
-51.21026,12.535753
-34.20308,-18.28013
-62.154457,10.781616
-21.401453,-42.84147
51.983498,-9.128358
-5.3374443,-12.441002
58.095478,26.076517
-65.52374,-13.290092
-55.78796,13.301062
68.038,28.093933
25.94236,13.504936
-21.786009,-17.522295
62.306026,-0.7705674
-43.021236,7.1631846
6.431565,7.257037
21.41342,4.337637
41.22584,-10.103739
32.440033,-10.975889
90.91132,-5.089913
-69.65064,10.936067
89.389595,-0.09547132
-43.23777,-1.1345499
-67.85373,17.3672
-17.436615,29.659437
88.99465,0.35039544
-56.451916,2.0041223
84.69387,12.8749695
-20.839596,-12.153385
19.234318,9.152777
-62.903187,-0.8414308
-6.026518,6.167777
-35.604137,-6.457637
-9.123094,14.39119
39.207943,-5.6982937
59.933414,-15.094356
-28.591324,4.2319083
30.180609,-5.281915
4.512004,-6.0019093
1.1301122,42.836803
57.99143,14.434609
-45.83147,21.616669
36.582497,-20.382364
-15.692142,-21.910511
90.96094,-4.2278976
-59.39334,-8.807179
33.80381,-4.1882324
-47.907677,-18.442265
1.2666036,11.47221
60.90944,-7.992408
61.51034,7.873921
20.652336,4.7478843
5.348026,-2.4150953
-44.859905,-12.141253
-10.889569,-9.207252
57.72767,-14.205482
-58.37746,12.702754
-50.77104,7.486476
11.136206,0.5991697
-4.5769534,-14.178497
57.354965,19.779137
-12.772535,-9.441063
-25.757343,-28.127853
90.340324,-2.128534
23.287865,-2.9900975
34.47416,-10.774024
38.520344,-24.896223
-56.782703,11.733087
9.773834,-3.8562212
-65.66832,-4.259791
-70.8925,13.107479
-35.98847,-5.659272
-56.402626,12.59013
23.252504,4.5300937
-27.96063,-7.5006104
-22.100939,-9.001834
38.994896,-12.34504
27.959461,-4.80553
1.7400877,-17.122147
45.54381,-14.8439665
4.020758,7.644412
-14.250596,-12.597963
28.422035,-18.822554
-56.189377,13.368577
31.196722,-3.47195
-70.781525,10.977015
54.835342,-18.15334
-48.660892,11.80177
-54.925564,19.391745
-50.707436,0.36438116
3.1905003,-10.422116
-67.646965,-0.18466067
20.787066,14.584344
-44.143803,-25.478422
-50.022568,-2.0440328
7.333109,15.83715
90.864265,-3.7782438
-34.302727,-21.07169
-49.8529,-18.224714
49.01892,-26.186094
-45.467686,1.4453509
58.92683,-16.066248
17.503551,9.467677
-1.1442442,-13.858392
23.1757,21.021667
31.549063,-0.06547315
12.318689,-10.566211
-4.344062,-14.490985
57.231915,27.531593
3.3386388,-9.429317
-17.582462,-27.72456
37.09465,-18.479336
-37.763866,-3.0499487
-32.28625,-29.13587
1.7013749,-2.5364804
-23.052511,-30.195538
-58.13647,10.192351
90.29554,-2.3578122
47.60185,-23.719831
56.75126,18.554342
-64.1532,-11.999239
7.881703,1.5083647
-0.6442938,-3.1328652
28.523993,-7.407596
-42.968678,-23.438803
6.2397327,4.9207864
-66.35007,-3.1048307
45.823162,-10.946341
-9.211985,10.39065
6.9437437,-4.5663533
-5.5913186,-1.7819165
60.200436,-6.8628798
58.12337,-9.083192
-6.1320434,-7.1260314
-14.407777,-15.879908
39.290756,-8.377546
-50.14963,0.7710948
-50.399544,18.942938
-55.15607,-33.5858
32.153946,-3.0707
0.9374219,43.16958
-14.180606,-27.987783
31.100775,-12.963232
-13.208846,-20.257
-45.830315,9.164443
-29.148958,14.9589205
42.750935,-14.315668
3.682888,8.581711
-49.175934,13.212501
-37.997154,-8.618284
4.3452125,-4.5381284
-71.513245,9.526017
62.932564,32.195114
82.91278,13.32872
-58.48232,23.26069
-19.4299,-8.579832
-26.379206,-13.9642935
30.036596,0.8085257
10.35756,15.498373
-56.559444,11.3941145
-42.074886,-24.97299
-17.191051,29.61289
45.621967,-17.944372
35.867092,-7.9031773
25.031437,4.374409
-40.12922,2.1260602
-50.9643,12.718077
-41.663723,-8.065637
17.987585,20.989075
-25.054634,-13.283464
-36.614647,6.1673584
-32.125626,-5.1497374
-10.14145,-15.758667
58.99502,-9.068291
28.534594,3.2575865
-14.985712,-7.7697773
-31.658741,1.8968058
90.971176,-4.469717
-58.364437,-10.923139
57.871628,-7.4578834
-52.02101,3.129512
35.149754,3.7724266
54.57804,-16.66079
-18.707602,-6.2424445
